,A,2,3,4,5,6,7,8,9,10,
5,[309 658 321 0],[451 898 489 0],[453 944 501 0],[522 964 498 0],[490 966 511 0],[462 943 518 0],[484 976 526 0],[523 964 490 0],[487 979 489 0],[1828 3549 1799 0],
6,[344 691 342 0],[505 877 494 0],[502 997 538 0],[467 901 479 0],[482 932 507 0],[486 944 463 0],[499 969 504 0],[503 945 467 0],[505 982 493 0],[1829 3547 1837 0],
7,[678 1314 642 0],[1007 1882 971 0],[944 1855 1002 0],[976 1855 966 0],[980 1933 883 0],[1036 1807 1060 0],[1023 1948 994 0],[988 1891 1010 0],[994 2007 1002 0],[3721 7013 3637 0],
8,[725 1336 751 0],[982 1915 964 0],[1007 1889 996 0],[1007 2007 1058 0],[990 1540 1393 0],[1073 994 1919 0],[1077 2006 1042 0],[1000 1982 1040 0],[1008 1938 985 0],[3805 7340 3752 0],
9,[1084 2027 1110 0],[1503 2866 1662 0],[1520 1965 2629 0],[1576 1579 3025 0],[1507 1525 3059 0],[1549 1463 3023 0],[1531 2674 1872 0],[1527 2965 1526 0],[1588 3132 1573 0],[5773 11133 5842 0],
10,[1061 2087 1209 0],[1567 1555 3188 0],[1580 1584 3025 0],[1608 1639 3069 0],[1554 1620 3136 0],[1553 1478 2917 0],[1596 1566 3087 0],[1527 1593 3034 0],[1615 2971 1752 0],[5927 11314 5911 0],
11,[186 348 207 0],[231 248 531 0],[243 239 514 0],[237 225 496 0],[213 229 424 0],[202 203 408 0],[252 247 608 0],[269 541 241 0],[238 248 565 0],[955 2103 941 0],
12,[2760 5106 2736 0],[3795 4136 6806 0],[3818 4039 7232 0],[3963 3868 6932 0],[4475 3813 6574 0],[3776 3772 7162 0],[3823 6680 4530 0],[3959 7429 4010 0],[3969 7733 3972 0],[14392 28104 14523 0],
13,[2843 5614 2886 0],[4096 4625 7049 0],[4549 3872 6884 0],[3934 3879 7352 0],[3965 3980 7523 0],[3902 3939 7475 0],[4102 6456 5427 0],[4067 7060 4973 0],[4021 7970 4198 0],[15100 29322 14935 0],
14,[2583 4902 2713 0],[5410 3614 5128 0],[5033 3662 5154 0],[4743 3339 5135 0],[5476 3514 4449 0],[3789 3552 5966 0],[3630 3687 7148 0],[3644 5718 5080 0],[3791 7104 3945 0],[13841 26675 13681 0],
15,[2571 3702 4305 0],[5048 3543 5900 0],[5770 3699 4957 0],[6849 3573 3662 0],[6597 3370 3478 0],[6586 3589 3663 0],[3687 3813 7207 0],[3856 3781 7302 0],[3978 6903 4618 0],[14404 28118 14785 0],
