,A,2,3,4,5,6,7,8,9,10,
17,[2959 1354 8037 0],[12482 1053 1015 0],[10750 1069 1065 0],[10480 1027 1009 0],[9845 1037 1070 0],[10103 983 1049 0],[12058 993 1017 0],[2942 1088 11422 0],[8838 1198 6806 0],[62104 4244 5030 0],
18,[9683 632 655 0],[10253 916 927 0],[8473 886 910 0],[8095 864 892 0],[7991 845 839 0],[8200 818 825 0],[10102 896 861 0],[10430 888 880 0],[12973 968 988 0],[55500 3692 3739 0],
19,[9211 690 674 0],[9615 862 897 0],[6845 833 857 0],[6579 858 833 0],[6715 850 873 0],[6694 792 845 0],[9636 845 865 0],[11027 991 956 0],[11732 937 908 0],[54868 3660 3617 0],
20,[4382 228 269 0],[1879 245 226 0],[609 231 245 0],[434 248 232 0],[443 218 237 0],[432 217 220 0],[1989 211 229 0],[2759 279 263 0],[4146 312 325 0],[28089 1431 1403 0],
21,[3629 303 0 0],[1993 340 0 0],[654 293 0 0],[485 301 0 0],[490 326 0 0],[489 273 0 0],[2185 342 0 0],[2894 347 0 0],[4445 447 0 0],[23134 1842 0 0],
A-2,[119 1131 84 0],[147 1673 161 0],[164 1810 168 0],[165 1735 173 0],[140 193 1772 0],[150 143 1766 0],[180 1758 165 0],[153 1805 152 0],[160 1772 164 0],[564 6550 558 0],
A-3,[112 1178 111 0],[166 1917 173 0],[149 1613 318 0],[174 1835 185 0],[156 1805 196 0],[153 180 1802 0],[152 1874 158 0],[151 1862 169 0],[155 1885 162 0],[646 6874 617 0],
A-4,[120 1210 120 0],[186 1815 184 0],[179 1927 160 0],[148 1763 183 0],[158 178 1820 0],[140 175 1684 0],[163 1813 231 0],[148 1920 151 0],[171 1880 179 0],[674 7457 602 0],
A-5,[112 1360 111 0],[206 2234 184 0],[172 2090 276 0],[159 2154 172 0],[173 1701 376 0],[159 166 1863 0],[190 2176 162 0],[170 2279 190 0],[187 2197 183 0],[703 8064 666 0],
A-6,[130 1566 115 0],[169 2392 209 0],[178 2227 325 0],[174 2359 180 0],[196 186 2096 0],[180 204 1746 0],[168 2422 180 0],[187 2391 221 0],[194 2339 193 0],[688 9064 701 0],
A-7,[145 1749 119 0],[2678 183 199 0],[2702 213 192 0],[185 177 2733 0],[179 169 2362 0],[186 195 2082 0],[2564 223 164 0],[2723 189 207 0],[201 2668 184 0],[765 9942 737 0],
A-8,[1945 129 142 0],[2821 198 243 0],[193 182 2805 0],[2797 214 195 0],[2359 192 181 0],[2081 190 168 0],[2779 215 177 0],[2674 197 207 0],[2952 215 235 0],[3032 8610 806 0],
A-9,[2056 135 135 0],[2775 206 211 0],[2369 202 196 0],[205 187 2419 0],[1964 178 197 0],[1802 181 167 0],[2781 220 227 0],[2920 215 193 0],[2965 215 211 0],[12083 840 835 0],
A-10,[1114 72 81 0],[1229 112 96 0],[1208 110 104 0],[1138 96 96 0],[854 97 86 0],[601 79 72 0],[1213 101 100 0],[1238 105 95 0],[1519 116 104 0],[7567 462 464 0],
A-A,[32 38 37 976],[51 40 47 1797],[50 61 65 1663],[53 56 230 1380],[57 43 77 1684],[56 71 57 1759],[43 58 79 1653],[49 63 55 1712],[56 66 44 1733],[213 189 204 6466],
2-2,[38 38 41 1121],[55 52 61 1562],[61 47 43 1652],[55 57 54 1767],[39 53 65 1609],[60 48 65 1715],[41 66 52 1668],[62 54 53 1525],[42 67 61 1578],[182 194 215 6287],
3-3,[38 28 42 1092],[65 58 54 1843],[50 54 54 1467],[63 44 90 1644],[59 63 54 1698],[66 68 49 1691],[62 63 62 1719],[38 50 61 1656],[54 55 63 1678],[208 222 181 6120],
4-4,[25 467 33 82],[65 686 54 146],[52 425 368 139],[52 623 42 100],[64 284 503 108],[60 756 51 98],[38 706 52 110],[54 670 49 96],[54 698 55 130],[231 206 180 6058],
5-5,[39 323 212 80],[52 60 700 106],[62 54 734 111],[56 51 704 89],[56 48 642 78],[48 55 691 86],[67 41 673 76],[64 55 715 96],[46 721 39 113],[179 2527 293 463],
6-6,[35 40 42 1126],[61 57 62 1680],[79 71 55 1791],[58 56 64 1792],[48 68 118 1564],[53 49 72 1413],[46 49 50 1713],[45 44 61 1763],[49 59 60 1584],[184 191 204 6343],
7-7,[33 39 35 1100],[64 56 144 1556],[74 48 54 1764],[69 84 62 1798],[54 47 66 1838],[55 47 58 1784],[48 40 52 1534],[52 43 61 1611],[59 75 56 1688],[200 205 178 6107],
8-8,[47 38 30 1154],[48 50 59 1718],[54 53 49 1633],[58 68 51 1636],[58 68 62 1706],[51 61 61 1701],[47 44 69 1723],[47 35 50 1361],[46 74 57 1632],[190 191 213 6196],
9-9,[29 33 46 1245],[714 41 46 100],[677 57 46 139],[732 49 51 89],[732 47 36 116],[699 55 52 151],[707 64 67 112],[48 52 41 1573],[35 51 46 1424],[209 209 211 6121],
10-10,[8451 655 695 1274],[12300 915 943 1892],[12065 893 934 2007],[12139 888 917 1913],[12041 964 940 2070],[12180 931 990 2027],[12063 961 989 2068],[12073 964 966 2055],[12320 899 892 2113],[43143 3403 3330 6947],
