,A,2,3,4,5,6,7,8,9,10,
5,[113 1648 108 0],[161 2626 165 0],[168 2516 148 0],[172 2833 170 0],[172 2821 157 0],[165 2736 204 0],[176 2557 169 0],[144 2818 181 0],[157 2868 161 0],[615 10201 608 0],
6,[130 1767 133 0],[162 2696 188 0],[156 2491 153 0],[154 2428 129 0],[193 2830 171 0],[156 2597 178 0],[174 2668 185 0],[151 2564 170 0],[186 2734 156 0],[577 10006 624 0],
7,[224 3641 235 0],[323 5365 303 0],[294 5263 311 0],[319 5317 335 0],[355 5487 307 0],[353 5530 322 0],[305 5247 362 0],[297 5351 317 0],[315 5524 344 0],[1215 20810 1289 0],
8,[236 3935 222 0],[377 5668 340 0],[317 5387 549 0],[323 5937 394 0],[324 3741 2265 0],[312 393 5510 0],[319 5753 359 0],[351 5715 326 0],[288 5673 336 0],[1311 21363 1237 0],
9,[382 5959 361 0],[506 8407 997 0],[492 8452 636 0],[494 507 8811 0],[484 556 8788 0],[519 558 8695 0],[490 8139 931 0],[533 8803 551 0],[500 8978 536 0],[1849 33255 1890 0],
10,[379 6346 346 0],[514 475 9463 0],[557 530 9156 0],[525 547 9501 0],[518 531 9446 0],[541 493 9083 0],[546 533 9178 0],[522 481 9148 0],[596 9215 681 0],[2016 35109 2082 0],
11,[50 85 1794 0],[104 93 3006 0],[83 76 2728 0],[82 88 2146 0],[67 68 2285 0],[75 73 1835 0],[91 89 2582 0],[101 87 2812 0],[94 75 3041 0],[336 5834 5541 0],
12,[903 15219 966 0],[1258 18911 3219 0],[1798 15430 6095 0],[1895 1279 19535 0],[2592 1271 18590 0],[1275 1238 19406 0],[1241 19252 3169 0],[1256 21200 1747 0],[1299 22696 1334 0],[4839 85405 4738 0],
13,[929 16199 1385 0],[3843 14546 8390 0],[8492 3696 13290 0],[8111 1337 14381 0],[13994 1267 7315 0],[6473 1297 14105 0],[1343 17703 6426 0],[1315 22041 2834 0],[1395 24580 1349 0],[5051 93533 5025 0],
14,[886 15603 1423 0],[12176 2243 9746 0],[6525 1133 15273 0],[11681 1092 5954 0],[15945 1109 2176 0],[14977 1143 2381 0],[1155 13151 9300 0],[1297 19241 3796 0],[1299 23214 1552 0],[4643 89770 4767 0],
15,[1133 15000 3232 0],[17856 1478 4876 0],[19773 1180 2173 0],[17569 1239 2347 0],[16131 1153 1875 0],[16158 1158 1949 0],[1275 1261 22928 0],[1247 6278 18899 0],[1552 21122 5214 0],[4777 95639 5686 0],
16,[1268 4197 13046 0],[17868 1092 2704 0],[17698 1110 1703 0],[15651 1018 1475 0],[14162 1009 1959 0],[13326 981 1647 0],[1086 1048 20440 0],[1460 1167 21281 0],[2211 8268 16106 0],[6283 19205 77198 0],
17,[2823 1312 14874 0],[19995 1078 1128 0],[17870 1114 1100 0],[15697 1027 1116 0],[15762 1074 1034 0],[15269 1123 1066 0],[19991 1005 1066 0],[2595 1149 20591 0],[19516 1194 6931 0],[96374 4618 4896 0],
18,[15286 708 775 0],[15969 896 929 0],[14806 923 958 0],[13060 931 915 0],[12000 916 861 0],[11317 954 878 0],[17178 972 907 0],[17706 911 917 0],[22472 1002 986 0],[83788 3925 3883 0],
19,[14518 727 716 0],[16178 899 938 0],[14892 947 965 0],[10342 870 909 0],[10984 909 892 0],[10358 960 932 0],[16280 948 924 0],[18459 990 964 0],[20441 966 1035 0],[84451 4004 3955 0],
20,[6965 237 259 0],[2906 230 262 0],[2135 229 251 0],[499 248 232 0],[495 229 226 0],[454 248 222 0],[3971 254 242 0],[5170 246 304 0],[10270 338 342 0],[40652 1494 1505 0],
21,[5122 341 0 0],[2980 347 0 0],[1742 300 0 0],[515 311 0 0],[511 341 0 0],[536 311 0 0],[4053 315 0 0],[5358 404 0 0],[7662 463 0 0],[30992 1888 0 0],
A-2,[116 1652 113 0],[168 2570 187 0],[172 2643 179 0],[154 2651 145 0],[157 160 2632 0],[172 279 2707 0],[159 2753 293 0],[187 2694 174 0],[166 2684 159 0],[619 10219 615 0],
A-3,[121 1727 122 0],[175 2942 196 0],[177 2794 320 0],[181 282 2716 0],[190 161 2654 0],[168 183 2813 0],[158 2877 171 0],[194 2992 195 0],[184 2933 190 0],[653 10880 648 0],
A-4,[98 2099 100 0],[179 2909 489 0],[191 3030 356 0],[197 2503 175 0],[159 190 2650 0],[156 162 2667 0],[182 3029 203 0],[200 3117 180 0],[192 3102 174 0],[691 11787 644 0],
A-5,[131 2182 121 0],[186 3348 204 0],[184 3367 251 0],[167 2922 259 0],[169 161 2487 0],[186 243 2786 0],[210 3434 190 0],[187 3408 195 0],[167 3486 190 0],[741 12838 680 0],
A-6,[136 2558 128 0],[191 3576 543 0],[193 894 3204 0],[209 159 3443 0],[165 177 2912 0],[184 192 2765 0],[172 3872 393 0],[188 3854 188 0],[189 3915 173 0],[759 14362 727 0],
A-7,[128 2839 140 0],[215 183 4315 0],[4123 219 196 0],[186 196 3649 0],[195 196 3087 0],[193 188 3280 0],[4315 191 186 0],[4296 283 204 0],[214 4392 214 0],[769 16041 789 0],
A-8,[2977 140 159 0],[4419 204 195 0],[4205 212 225 0],[3769 176 205 0],[2949 190 208 0],[215 204 2936 0],[4564 212 233 0],[4271 205 212 0],[4645 245 246 0],[1239 16804 856 0],
A-9,[3102 141 145 0],[4664 220 231 0],[4291 235 209 0],[3034 217 184 0],[2718 205 194 0],[2676 209 197 0],[4267 214 158 0],[4627 237 262 0],[4786 199 203 0],[19392 838 905 0],
A-10,[1817 87 93 0],[1999 95 93 0],[1807 113 105 0],[699 91 99 0],[187 84 83 0],[938 94 85 0],[1936 110 112 0],[2000 93 113 0],[2890 122 156 0],[12600 489 456 0],
